Geneid	0_R1	0_R2	5_R1	5_R2	15_R1	15_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-MSMEI_RS26630	7	5	0	3	0	1	0	1	0	0	0	0	host	rsmI
gene-MSMEI_RS24465	4	4	2	5	4	0	0	0	2	3	0	2	host	gene-MSMEI_RS24465
gene-MSMEI_RS01580	28	42	4	24	1	2	2	6	0	1	0	1	host	gene-MSMEI_RS01580
gene-MSMEI_RS16180	140	301	8	16	3	9	0	2	0	1	1	1	host	gene-MSMEI_RS16180
gene-MSMEI_RS11450	16	30	7	15	4	6	1	1	0	2	1	1	host	gene-MSMEI_RS11450
gene-MSMEI_RS00070	1	2	0	3	0	0	0	1	1	0	0	0	host	gene-MSMEI_RS00070
gene-MSMEI_RS25795	11	20	3	4	0	0	0	0	0	1	2	0	host	gene-MSMEI_RS25795
gene-MSMEI_RS17375	39	78	10	21	1	5	0	2	2	4	2	1	host	gene-MSMEI_RS17375
gene-MSMEI_RS26930	9	15	11	51	4	11	0	3	0	1	0	0	host	gene-MSMEI_RS26930
gene-MSMEI_RS20860	9	29	11	28	5	5	1	2	0	1	0	2	host	pimB
gene-MSMEI_RS23310	2	3	0	2	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS23310
gene-MSMEI_RS00425	2	10	0	5	0	0	2	0	1	0	0	0	host	gene-MSMEI_RS00425
gene-MSMEI_RS08815	21	46	6	3	1	2	0	1	0	0	0	0	host	gene-MSMEI_RS08815
gene-MSMEI_RS08955	72	137	9	29	4	14	0	9	6	11	2	5	host	gene-MSMEI_RS08955
gene-MSMEI_RS08220	20	23	6	6	0	0	0	0	0	2	0	2	host	gene-MSMEI_RS08220
gene-MSMEI_RS10340	2	5	2	15	3	6	0	0	0	0	0	0	host	gene-MSMEI_RS10340
gene-MSMEI_RS03885	3	9	2	7	2	4	0	1	0	2	0	0	host	gene-MSMEI_RS03885
gene-MSMEI_RS20730	16	19	14	14	2	3	0	2	2	1	0	0	host	ftsW
gene-MSMEI_RS31930	8	17	2	11	5	2	1	4	2	1	0	0	host	gene-MSMEI_RS31930
gene-MSMEI_RS10210	4	2	1	3	0	1	0	1	0	0	2	0	host	gene-MSMEI_RS10210
gene-MSMEI_RS11595	44	49	8	27	1	3	0	6	1	6	0	0	host	mnmA
gene-MSMEI_RS32580	6	7	6	10	5	11	0	5	0	1	1	0	host	gene-MSMEI_RS32580
gene-MSMEI_RS31205	2	2	1	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS31205
gene-MSMEI_RS26300	27	67	1	12	3	2	2	1	4	1	3	2	host	gene-MSMEI_RS26300
gene-MSMEI_RS08050	2	2	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS08050
gene-MSMEI_RS09585	30	32	9	23	2	4	1	4	0	0	2	0	host	gene-MSMEI_RS09585
gene-MSMEI_RS07340	258	372	82	239	45	91	12	58	12	34	31	16	host	secY
gene-MSMEI_RS16490	2	1	0	0	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS16490
gene-MSMEI_RS15255	35	58	5	28	1	5	0	2	0	0	2	1	host	pgl
gene-MSMEI_RS15540	20	24	12	36	9	13	1	5	1	2	7	1	host	gene-MSMEI_RS15540
gene-MSMEI_RS19925	10	9	2	10	3	7	0	1	0	1	3	1	host	gene-MSMEI_RS19925
gene-MSMEI_RS20685	44	52	11	32	4	6	0	4	1	3	4	3	host	gene-MSMEI_RS20685
gene-MSMEI_RS30995	42	56	10	10	1	9	2	3	2	1	1	1	host	gene-MSMEI_RS30995
gene-MSMEI_RS07670	27	20	7	3	0	0	0	3	0	0	2	0	host	gene-MSMEI_RS07670
gene-MSMEI_RS19590	0	4	2	1	1	0	0	1	0	0	0	0	host	gene-MSMEI_RS19590
gene-MSMEI_RS26480	100	155	19	90	10	12	4	17	7	12	4	2	host	eno
gene-MSMEI_RS31875	10	10	1	5	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS31875
gene-MSMEI_RS31725	7	3	1	8	2	8	1	0	0	0	0	1	host	gene-MSMEI_RS31725
gene-MSMEI_RS28675	0	3	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS28675
gene-MSMEI_RS13115	5	10	3	6	2	0	0	0	1	0	0	0	host	gene-MSMEI_RS13115
gene-MSMEI_RS01540	3	1	1	8	1	2	0	0	0	0	0	0	host	gene-MSMEI_RS01540
gene-MSMEI_RS12770	22	41	2	4	2	2	0	0	0	0	0	1	host	gene-MSMEI_RS12770
gene-MSMEI_RS09180	1	0	0	2	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS09180
gene-MSMEI_RS34335	25	84	3	41	7	9	2	4	5	6	6	0	host	gene-MSMEI_RS34335
gene-MSMEI_RS13155	8	22	0	13	0	2	2	4	0	0	4	1	host	gene-MSMEI_RS13155
gene-MSMEI_RS29400	33	41	6	18	3	2	0	1	2	4	0	0	host	fadA6
gene-MSMEI_RS24825	4	8	5	5	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS24825
gene-MSMEI_RS07530	259	323	15	115	34	65	6	33	21	21	9	8	host	rpsM
gene-MSMEI_RS03445	27	43	3	19	3	7	0	0	0	0	0	1	host	gene-MSMEI_RS03445
gene-MSMEI_RS03685	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS03685
gene-MSMEI_RS16785	6	10	1	6	2	1	0	1	0	0	1	0	host	gene-MSMEI_RS16785
gene-MSMEI_RS21355	17	26	3	9	2	0	1	1	0	0	0	0	host	gene-MSMEI_RS21355
gene-MSMEI_RS31475	294	622	24	218	75	290	3	18	16	17	6	8	host	gene-MSMEI_RS31475
gene-MSMEI_RS06890	14	25	5	10	2	6	0	1	2	1	0	0	host	gene-MSMEI_RS06890
gene-MSMEI_RS07410	61	14	10	20	0	3	4	1	0	1	1	1	host	gene-MSMEI_RS07410
gene-MSMEI_RS04645	80	95	16	34	0	14	1	14	1	3	2	2	host	gene-MSMEI_RS04645
gene-MSMEI_RS32590	8	14	1	2	0	0	0	0	0	1	0	0	host	gene-MSMEI_RS32590
gene-MSMEI_RS12530	14	12	3	7	2	4	0	3	1	1	0	0	host	gene-MSMEI_RS12530
gene-MSMEI_RS31330	361	499	17	47	7	23	3	23	0	8	6	3	host	gene-MSMEI_RS31330
gene-MSMEI_RS05275	17	24	4	5	3	9	0	1	0	1	0	0	host	gene-MSMEI_RS05275
gene-MSMEI_RS17585	1	1	2	4	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS17585
gene-MSMEI_RS09720	1	2	0	1	0	0	1	2	0	0	0	0	host	gene-MSMEI_RS09720
gene-MSMEI_RS03390	17	45	6	5	0	4	0	0	0	0	0	1	host	gene-MSMEI_RS03390
gene-MSMEI_RS10410	0	2	1	2	1	0	0	0	0	0	0	0	host	gene-MSMEI_RS10410
gene-MSMEI_RS00535	1	8	0	0	0	2	0	0	0	0	0	0	host	gene-MSMEI_RS00535
gene-MSMEI_RS02650	141	96	18	38	10	21	10	9	0	0	8	7	host	gene-MSMEI_RS02650
gene-MSMEI_RS00250	6	5	52	130	18	64	0	3	0	0	0	5	host	gene-MSMEI_RS00250
gene-MSMEI_RS03890	55	94	10	19	4	5	0	3	0	3	0	2	host	gene-MSMEI_RS03890
gene-MSMEI_RS06545	59	51	9	61	3	17	2	11	5	2	9	4	host	gene-MSMEI_RS06545
gene-MSMEI_RS11730	122	129	346	455	128	119	51	175	25	58	147	107	host	gene-MSMEI_RS11730
gene-MSMEI_RS27130	3	14	3	6	1	0	0	1	0	2	0	0	host	gene-MSMEI_RS27130
gene-MSMEI_RS06725	2	9	0	0	1	1	0	2	0	1	0	0	host	gene-MSMEI_RS06725
gene-MSMEI_RS25110	270	264	74	308	21	58	6	32	11	11	10	8	host	typA
gene-MSMEI_RS18670	1	5	2	0	1	1	0	0	1	1	0	1	host	gene-MSMEI_RS18670
gene-MSMEI_RS05190	22	42	6	24	0	3	1	3	2	1	2	0	host	gene-MSMEI_RS05190
gene-MSMEI_RS00775	4	8	1	2	0	3	0	2	0	0	0	0	host	pyk
gene-MSMEI_RS24705	22	21	3	24	7	5	0	2	0	0	11	0	host	gene-MSMEI_RS24705
gene-MSMEI_RS25085	19	28	8	25	3	10	2	2	1	1	3	1	host	gene-MSMEI_RS25085
gene-MSMEI_RS10735	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS10735
gene-MSMEI_RS00180	62	106	45	108	22	38	10	19	5	9	4	5	host	gene-MSMEI_RS00180
gene-MSMEI_RS20050	8	14	2	8	2	2	0	3	0	2	5	0	host	gene-MSMEI_RS20050
gene-MSMEI_RS16680	6	12	3	3	2	2	0	0	0	0	2	0	host	gene-MSMEI_RS16680
gene-MSMEI_RS11185	31	31	5	1	0	0	0	1	1	1	0	0	host	hypF
gene-MSMEI_RS31895	33	29	3	11	2	3	1	1	1	0	2	0	host	gene-MSMEI_RS31895
gene-MSMEI_RS31155	36	56	20	31	8	11	2	7	2	2	5	3	host	gene-MSMEI_RS31155
gene-MSMEI_RS18645	128	114	11	65	27	45	2	8	6	6	1	0	host	rpmI
gene-MSMEI_RS03705	2	1	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS03705
gene-MSMEI_RS32235	21	21	5	19	2	1	1	0	0	1	0	1	host	gene-MSMEI_RS32235
gene-MSMEI_RS01500	14	12	3	9	0	0	0	0	0	1	1	0	host	gene-MSMEI_RS01500
gene-MSMEI_RS33715	5	5	0	4	0	2	0	2	1	0	1	0	host	gene-MSMEI_RS33715
gene-MSMEI_RS30840	1	6	0	21	1	6	2	2	0	0	2	2	host	gene-MSMEI_RS30840
gene-MSMEI_RS06875	2	4	1	5	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS06875
gene-MSMEI_RS25640	115	162	24	50	7	10	2	7	4	5	4	2	host	gene-MSMEI_RS25640
gene-MSMEI_RS32835	0	0	2	2	0	0	0	1	0	0	0	1	host	gene-MSMEI_RS32835
gene-MSMEI_RS06460	3	6	0	4	0	3	0	1	0	2	1	1	host	gene-MSMEI_RS06460
gene-MSMEI_RS31690	1	2	13	12	3	6	0	0	0	0	0	0	host	gene-MSMEI_RS31690
gene-MSMEI_RS26550	1	15	2	8	1	2	1	2	0	0	1	0	host	gene-MSMEI_RS26550
gene-MSMEI_RS30040	84	132	20	53	17	24	5	7	5	13	1	2	host	gene-MSMEI_RS30040
gene-MSMEI_RS23505	1	2	0	2	0	0	0	0	0	0	1	0	host	gene-MSMEI_RS23505
gene-MSMEI_RS33215	20	35	11	31	8	18	11	24	9	16	15	10	host	gene-MSMEI_RS33215
gene-MSMEI_RS20335	1	7	0	5	3	0	2	1	0	2	0	5	host	gene-MSMEI_RS20335
gene-MSMEI_RS20530	27	35	9	23	6	7	1	2	3	2	0	2	host	gene-MSMEI_RS20530
gene-MSMEI_RS07065	7	27	0	4	0	0	0	5	0	0	0	0	host	mftG
gene-MSMEI_RS03680	0	2	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS03680
gene-MSMEI_RS14530	0	0	0	0	0	0	0	0	0	1	0	0	host	gene-MSMEI_RS14530
gene-MSMEI_RS04770	6	17	8	7	0	0	0	0	0	1	0	0	host	gene-MSMEI_RS04770
gene-MSMEI_RS20025	29	34	1	15	1	6	1	8	0	3	0	0	host	gene-MSMEI_RS20025
gene-MSMEI_RS20470	0	1	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS20470
gene-MSMEI_RS23720	0	7	0	0	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS23720
gene-MSMEI_RS20240	7	5	1	4	3	2	1	1	0	2	1	0	host	gene-MSMEI_RS20240
gene-MSMEI_RS18565	89	28	6	27	0	4	0	7	1	3	1	2	host	argC
gene-MSMEI_RS06785	0	2	0	0	0	1	0	2	0	0	0	2	host	gene-MSMEI_RS06785
gene-MSMEI_RS28465	4	10	1	8	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS28465
gene-MSMEI_RS26005	3	3	1	1	0	2	0	0	0	0	0	2	host	gene-MSMEI_RS26005
gene-MSMEI_RS15670	280	226	49	156	8	16	5	5	2	6	5	4	host	treZ
gene-MSMEI_RS13360	1	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS13360
gene-MSMEI_RS02235	8	10	1	1	2	1	0	0	0	0	0	0	host	gene-MSMEI_RS02235
gene-MSMEI_RS35545	2	0	0	0	1	1	0	0	0	0	0	0	host	gene-MSMEI_RS35545
gene-MSMEI_RS19385	56	51	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS19385
gene-MSMEI_RS32895	5	7	0	3	0	0	0	1	0	0	0	1	host	gene-MSMEI_RS32895
gene-MSMEI_RS02680	17	45	3	24	2	5	3	1	0	1	2	1	host	gene-MSMEI_RS02680
gene-MSMEI_RS06870	7	7	2	5	1	1	0	0	0	1	0	0	host	gene-MSMEI_RS06870
gene-MSMEI_RS00845	0	8	1	0	1	7	2	1	0	0	0	0	host	frc
gene-MSMEI_RS31040	1	3	3	2	0	3	0	2	0	0	0	0	host	gene-MSMEI_RS31040
gene-MSMEI_RS14510	0	4	1	0	0	1	1	1	0	0	0	0	host	gene-MSMEI_RS14510
gene-MSMEI_RS14995	12	39	3	6	2	2	0	8	4	8	3	0	host	gene-MSMEI_RS14995
gene-MSMEI_RS26160	5	5	0	5	2	1	0	1	0	0	0	0	host	gene-MSMEI_RS26160
gene-MSMEI_RS24790	4	8	6	9	1	0	0	1	0	0	0	0	host	gene-MSMEI_RS24790
gene-MSMEI_RS34575	0	0	0	1	0	0	0	0	0	2	0	0	host	gene-MSMEI_RS34575
gene-MSMEI_RS00900	0	2	1	1	0	1	0	1	0	1	0	0	host	gene-MSMEI_RS00900
gene-MSMEI_RS05090	52	24	2	11	0	1	0	4	2	0	0	1	host	gene-MSMEI_RS05090
gene-MSMEI_RS06120	1	3	1	9	0	2	1	4	1	0	2	3	host	gene-MSMEI_RS06120
gene-MSMEI_RS27500	0	0	0	0	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS27500
gene-MSMEI_RS23625	7	8	0	16	2	1	0	0	0	1	0	0	host	gene-MSMEI_RS23625
gene-MSMEI_RS06285	4	3	1	6	1	3	0	4	0	0	0	0	host	gene-MSMEI_RS06285
gene-MSMEI_RS10455	3	7	2	4	0	2	0	0	0	0	0	0	host	nagB
gene-MSMEI_RS26060	127	116	151	210	16	71	2	9	0	3	13	8	host	gene-MSMEI_RS26060
gene-MSMEI_RS19840	72	101	14	58	18	30	3	15	3	6	5	8	host	gene-MSMEI_RS19840
gene-MSMEI_RS33380	9	10	1	1	0	1	0	4	0	1	0	0	host	gene-MSMEI_RS33380
gene-MSMEI_RS10085	3	5	1	4	1	2	0	1	0	0	0	1	host	gene-MSMEI_RS10085
gene-MSMEI_RS22800	8	8	1	5	0	1	0	0	0	0	0	0	host	iolD
gene-MSMEI_RS12725	5	5	2	4	0	2	0	2	0	0	1	2	host	gene-MSMEI_RS12725
gene-MSMEI_RS19960	0	2	1	2	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS19960
gene-MSMEI_RS20235	8	21	2	7	2	6	1	2	1	1	0	1	host	gene-MSMEI_RS20235
gene-MSMEI_RS11135	24	32	0	1	0	0	0	1	0	1	0	1	host	gene-MSMEI_RS11135
gene-MSMEI_RS30665	1	2	2	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS30665
gene-MSMEI_RS10825	32	32	1	8	0	3	0	1	0	2	0	2	host	gene-MSMEI_RS10825
gene-MSMEI_RS11980	74	142	18	75	6	28	3	13	4	10	9	9	host	rpsP
gene-MSMEI_RS23960	39	44	5	32	4	7	0	6	1	2	2	6	host	rph
gene-MSMEI_RS31850	3	5	1	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS31850
gene-MSMEI_RS33805	62	76	17	18	1	13	1	2	1	3	1	0	host	gene-MSMEI_RS33805
gene-MSMEI_RS09915	4	5	0	0	0	1	0	0	2	0	0	0	host	gene-MSMEI_RS09915
gene-MSMEI_RS29890	5	7	0	3	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS29890
gene-MSMEI_RS34595	19	42	2	3	2	2	0	1	0	1	0	0	host	gene-MSMEI_RS34595
gene-MSMEI_RS11855	105	115	7	33	2	2	2	10	4	4	10	8	host	gene-MSMEI_RS11855
gene-MSMEI_RS26250	3	16	0	3	1	0	0	3	0	1	0	2	host	gene-MSMEI_RS26250_gene_ehuB
gene-MSMEI_RS01800	8	6	4	14	2	0	0	2	0	2	2	1	host	gene-MSMEI_RS01800
gene-MSMEI_RS07285	223	284	33	85	13	17	6	33	18	10	18	7	host	rpsE
gene-MSMEI_RS24690	21	24	8	16	0	4	0	2	2	3	4	5	host	gene-MSMEI_RS24690
gene-MSMEI_RS09860	14	30	2	6	0	0	1	4	0	1	1	0	host	gene-MSMEI_RS09860
gene-MSMEI_RS29365	0	0	2	5	0	1	0	3	0	0	0	0	host	echA20
gene-MSMEI_RS32475	0	1	0	3	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS32475
gene-MSMEI_RS16760	11	6	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS16760
gene-MSMEI_RS07280	131	178	15	63	9	16	3	21	9	16	12	8	host	rplR
gene-MSMEI_RS18330	1	4	0	1	0	1	0	1	0	1	0	0	host	katG
gene-MSMEI_RS04730	4	14	1	8	2	1	1	0	0	1	0	0	host	gene-MSMEI_RS04730
gene-MSMEI_RS20330	9	22	2	6	2	2	0	1	0	0	0	1	host	gene-MSMEI_RS20330
gene-MSMEI_RS00485	38	61	22	83	9	22	2	3	4	3	2	1	host	gene-MSMEI_RS00485
gene-MSMEI_RS32610	19	27	10	6	4	2	0	6	1	2	0	0	host	gene-MSMEI_RS32610
gene-MSMEI_RS01315	6	10	4	6	0	0	1	2	1	1	2	2	host	gene-MSMEI_RS01315
gene-MSMEI_RS13240	6	12	2	5	0	5	1	2	1	0	0	0	host	gene-MSMEI_RS13240
gene-MSMEI_RS13055	79	230	22	136	41	155	16	42	11	19	22	16	host	rpsO
gene-MSMEI_RS19790	2	4	2	7	1	0	1	0	0	0	0	0	host	gene-MSMEI_RS19790
gene-MSMEI_RS13330	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS13330
gene-MSMEI_RS06375	0	4	1	4	2	2	1	1	0	0	2	0	host	gene-MSMEI_RS06375
gene-MSMEI_RS21050	147	175	28	76	16	27	3	16	7	8	2	3	host	gene-MSMEI_RS21050_gene_glnA
gene-MSMEI_RS29660	4	6	2	18	1	1	0	5	1	3	0	1	host	gene-MSMEI_RS29660
gene-MSMEI_RS05745	1	1	0	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS05745
gene-MSMEI_RS33040	23	37	6	16	2	8	0	0	2	1	4	1	host	gene-MSMEI_RS33040
gene-MSMEI_RS18350	14	22	3	10	3	3	0	2	0	2	0	1	host	gene-MSMEI_RS18350
gene-MSMEI_RS25405	6	8	2	2	1	0	11	1	0	0	0	0	host	gene-MSMEI_RS25405
gene-MSMEI_RS34755	2	2	1	4	1	3	0	1	0	0	0	0	host	gene-MSMEI_RS34755
gene-MSMEI_RS23955	28	25	6	9	3	1	1	5	1	2	0	0	host	rdgB
gene-MSMEI_RS28500	228	226	69	133	16	32	14	13	9	7	4	9	host	purL
gene-MSMEI_RS19740	0	1	0	3	0	1	0	0	0	0	1	0	host	gene-MSMEI_RS19740
gene-MSMEI_RS07935	90	53	17	55	3	14	0	2	1	0	2	2	host	gene-MSMEI_RS07935
gene-MSMEI_RS00930	10	11	9	87	20	37	0	0	0	0	0	0	host	gene-MSMEI_RS00930
gene-MSMEI_RS09570	62	130	31	61	7	18	7	24	6	15	2	3	host	gene-MSMEI_RS09570
gene-MSMEI_RS06400	2	12	5	1	0	1	0	2	0	0	2	1	host	gene-MSMEI_RS06400
gene-MSMEI_RS17285	2	5	0	1	2	2	1	1	1	0	1	0	host	gene-MSMEI_RS17285
gene-MSMEI_RS11195	29	47	1	3	0	1	0	2	1	1	2	0	host	gene-MSMEI_RS11195_gene_hypD
gene-MSMEI_RS01485	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS01485
gene-MSMEI_RS10285	7	8	4	4	0	0	0	0	0	0	3	0	host	gene-MSMEI_RS10285
gene-MSMEI_RS22295	32	22	4	34	4	6	0	3	1	1	3	1	host	gene-MSMEI_RS22295
gene-MSMEI_RS27810	19	24	11	55	15	30	0	1	1	1	2	0	host	gene-MSMEI_RS27810
gene-MSMEI_RS25210	24	19	13	37	3	5	2	3	1	1	4	0	host	gene-MSMEI_RS25210
gene-MSMEI_RS26860	2	1	0	2	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS26860
gene-MSMEI_RS13225	187	195	18	60	11	5	5	13	2	4	2	2	host	gene-MSMEI_RS13225
gene-MSMEI_RS06000	45	55	17	50	8	16	0	7	0	2	3	4	host	gene-MSMEI_RS06000
gene-MSMEI_RS00700	66	131	3	8	4	8	1	7	2	0	1	1	host	gene-MSMEI_RS00700
gene-MSMEI_RS35815	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS35815
gene-MSMEI_RS11850	5	4	3	5	0	2	0	4	1	3	0	1	host	gene-MSMEI_RS11850
gene-MSMEI_RS30020	0	4	0	3	0	1	0	0	0	0	2	0	host	gene-MSMEI_RS30020
gene-MSMEI_RS03790	40	40	10	18	1	6	1	5	0	0	2	0	host	purT
gene-MSMEI_RS11425	35	25	3	12	0	1	0	4	0	2	1	0	host	gene-MSMEI_RS11425
gene-MSMEI_RS32700	23	30	3	31	5	15	0	1	0	0	0	0	host	gene-MSMEI_RS32700
gene-MSMEI_RS19460	21	26	2	9	3	7	1	3	1	0	2	0	host	gene-MSMEI_RS19460
gene-MSMEI_RS15565	5	13	0	2	0	1	0	1	1	1	0	1	host	gene-MSMEI_RS15565
gene-MSMEI_RS33390	8	7	0	4	0	0	0	0	1	0	0	0	host	gene-MSMEI_RS33390
gene-MSMEI_RS09895	45	68	3	16	2	5	2	4	2	2	1	2	host	gene-MSMEI_RS09895
gene-MSMEI_RS13700	2	3	3	1	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS13700
gene-MSMEI_RS22695	4	14	6	11	0	2	1	3	0	1	1	0	host	gene-MSMEI_RS22695
gene-MSMEI_RS30130	21	35	6	6	0	2	0	2	1	3	3	0	host	gene-MSMEI_RS30130
gene-MSMEI_RS08590	36	56	16	30	5	3	0	6	1	2	0	0	host	gene-MSMEI_RS08590
gene-MSMEI_RS00315	17	21	3	2	0	0	0	1	2	0	0	0	host	gene-MSMEI_RS00315
gene-MSMEI_RS07030	4	10	1	2	1	3	0	0	0	2	5	3	host	mftR
gene-MSMEI_RS12315	5	5	0	10	0	1	0	0	0	0	0	0	host	gene-MSMEI_RS12315
gene-MSMEI_RS23995	26	29	5	10	1	5	0	4	4	4	5	2	host	gene-MSMEI_RS23995
gene-MSMEI_RS35750	1	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS35750
gene-MSMEI_RS30095	5	15	2	3	0	2	0	1	1	1	0	0	host	gene-MSMEI_RS30095
gene-MSMEI_RS07000	0	0	1	7	2	1	0	1	0	0	0	1	host	ddaH
gene-MSMEI_RS07760	11	14	9	11	0	3	0	1	1	1	1	1	host	gene-MSMEI_RS07760
gene-MSMEI_RS30045	41	58	12	27	8	8	2	5	2	4	0	1	host	gene-MSMEI_RS30045
gene-MSMEI_RS01460	0	1	0	1	0	0	0	1	0	0	0	0	host	gene-MSMEI_RS01460
gene-MSMEI_RS32750	4	11	1	3	0	1	0	1	0	0	0	0	host	gene-MSMEI_RS32750
gene-MSMEI_RS08420	3	4	1	1	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS08420
gene-MSMEI_RS25375	3	5	0	7	3	0	0	1	4	0	3	1	host	gene-MSMEI_RS25375
gene-MSMEI_RS24980	0	1	0	2	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS24980
gene-MSMEI_RS25600	6	8	1	3	0	1	0	1	0	3	0	0	host	gene-MSMEI_RS25600
gene-MSMEI_RS24660	63	45	5	9	2	4	0	3	3	0	0	1	host	gene-MSMEI_RS24660
gene-MSMEI_RS32185	1	0	0	0	0	0	0	0	0	0	0	1	host	gene-MSMEI_RS32185
gene-MSMEI_RS20605	6	8	3	8	2	6	1	3	0	1	2	1	host	gene-MSMEI_RS20605
gene-MSMEI_RS14765	12	31	7	10	0	4	0	2	4	3	3	0	host	gene-MSMEI_RS14765
gene-MSMEI_RS33820	12	157	75	246	59	92	0	4	1	2	0	2	host	gene-MSMEI_RS33820
gene-MSMEI_RS29460	2	12	0	2	0	1	1	1	0	0	0	0	host	gene-MSMEI_RS29460
gene-MSMEI_RS20725	17	24	10	4	1	1	1	3	1	0	0	2	host	murG
gene-MSMEI_RS32635	170	204	4	9	1	1	0	2	0	0	1	2	host	gene-MSMEI_RS32635
gene-MSMEI_RS18495	12	6	6	5	1	1	0	1	0	1	0	1	host	gene-MSMEI_RS18495
gene-MSMEI_RS16700	3	1	0	0	0	1	0	1	0	1	0	0	host	gene-MSMEI_RS16700
gene-MSMEI_RS24975	5	7	0	7	1	0	0	3	1	1	7	3	host	gene-MSMEI_RS24975
gene-MSMEI_RS29650	28	32	4	12	0	2	0	9	0	2	0	1	host	gene-MSMEI_RS29650
gene-MSMEI_RS27305	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS27305
gene-MSMEI_RS19060	8	19	1	6	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS19060
gene-MSMEI_RS21435	0	1	0	0	0	0	0	1	1	0	0	0	host	gene-MSMEI_RS21435
gene-MSMEI_RS07845	1	4	2	2	0	0	0	0	0	2	0	0	host	gene-MSMEI_RS07845
gene-MSMEI_RS26625	2	4	1	1	0	0	0	2	0	0	0	0	host	gene-MSMEI_RS26625
gene-MSMEI_RS13995	0	1	0	0	0	0	0	1	0	0	0	1	host	gene-MSMEI_RS13995
gene-MSMEI_RS29550	1	6	1	6	0	5	0	2	1	0	0	2	host	gene-MSMEI_RS29550
gene-MSMEI_RS09175	4	13	1	3	3	0	0	1	2	0	0	0	host	gene-MSMEI_RS09175
gene-MSMEI_RS02590	1	0	0	1	1	0	1	0	0	1	0	0	host	gene-MSMEI_RS02590
gene-MSMEI_RS15825	18	11	4	14	1	3	0	7	2	2	0	0	host	gene-MSMEI_RS15825
gene-MSMEI_RS03400	56	71	17	49	14	14	3	7	0	5	3	7	host	gene-MSMEI_RS03400
gene-MSMEI_RS06025	3	11	5	6	0	0	0	0	1	1	0	0	host	gene-MSMEI_RS06025
gene-MSMEI_RS06100	0	0	0	0	0	0	0	0	0	0	0	0	host	gene-MSMEI_RS06100
gene-MSMEI_RS22845	225	251	21	164	32	68	2	29	6	14	6	9	host	gene-MSMEI_RS22845
gene-MSMEI_RS13400	59	74	26	52	7	25	5	11	4	3	3	4	host	gene-MSMEI_RS13400
gene-MSMEI_RS23620	2	5	0	4	0	2	1	2	0	0	0	0	host	gene-MSMEI_RS23620
gene-MSMEI_RS00515	13	19	3	14	6	8	0	2	0	0	0	0	host	gene-MSMEI_RS00515
gene-MSMEI_RS14390	205	194	13	30	3	7	0	1	0	1	2	0	host	gene-MSMEI_RS14390
gene-PBI_KAMPY_64	0	0	0	0	59	314	123	260	41	62	177	250	phage	64
gene-MSMEI_RS15060	5	14	15	34	2	6	0	4	2	3	2	0	host	gene-MSMEI_RS15060
gene-MSMEI_RS14875	44	69	18	22	1	3	0	1	1	3	4	2	host	gene-MSMEI_RS14875
gene-MSMEI_RS24220	141	250	68	168	46	85	6	50	12	17	8	16	host	rho
