# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR9951170_sorted.bam" "SRR9951163_sorted.bam" "SRR9951173_sorted.bam" "SRR9951167_sorted.bam" "SRR9951164_sorted.bam" "SRR9951166_sorted.bam" "SRR9951171_sorted.bam" "SRR9951169_sorted.bam" "SRR9951168_sorted.bam" "SRR9951176_sorted.bam" "SRR9951174_sorted.bam" "SRR9951177_sorted.bam" "SRR9951172_sorted.bam" "SRR9951165_sorted.bam" "SRR9951175_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9951170_sorted.bam	SRR9951163_sorted.bam	SRR9951173_sorted.bam	SRR9951167_sorted.bam	SRR9951164_sorted.bam	SRR9951166_sorted.bam	SRR9951171_sorted.bam	SRR9951169_sorted.bam	SRR9951168_sorted.bam	SRR9951176_sorted.bam	SRR9951174_sorted.bam	SRR9951177_sorted.bam	SRR9951172_sorted.bam	SRR9951165_sorted.bam	SRR9951175_sorted.bam
gene-FTB24_04230	CP045224.1	949605	951311	+	1707	1347	1212	2388	1634	1327	2814	2575	1487	3975	1091	2247	2344	1416	2358	1109
gene-FTB24_04235	CP045224.1	951333	952406	+	1074	1422	1303	2639	1976	1303	2777	1559	1585	4116	1209	2599	2598	1522	2163	1171
gene-FTB24_04240	CP045224.1	952418	953140	+	723	2218	1612	2569	2288	1699	3099	1970	2086	4124	1451	2885	2792	1967	2776	1556
gene-FTB24_04245	CP045224.1	953156	954313	+	1158	3190	2318	3106	3071	2468	4213	2698	3122	5433	1989	3863	3580	2787	3878	2237
gene-FTB24_04250	CP045224.1	954316	955155	+	840	1883	1414	2213	2007	1644	2483	1683	1910	3396	1219	2487	2351	1712	2283	1324
gene-FTB24_04255	CP045224.1	955155	956345	+	1191	2227	1819	3895	2750	1934	3657	2227	2353	5586	1764	4014	3787	2190	3126	1780
gene-FTB24_04260	CP045224.1	956374	957123	+	750	1571	1594	2698	2204	1519	2764	1779	1821	4397	1353	3182	2787	1842	2470	1339
gene-FTB24_04265	CP045224.1	957145	958053	+	909	1655	1352	2149	1899	1202	2327	1383	1501	3799	1027	2630	2299	1379	2014	1054
gene-FTB24_04270	CP045224.1	958101	958853	+	753	1093	1230	2425	1839	1003	2099	1180	1225	3869	918	2622	2201	1179	1643	858
gene-FTB24_04275	CP045224.1	958879	960174	+	1296	2432	2489	4279	3424	2178	4235	2583	2679	7450	2092	5042	4290	2676	3416	1997
gene-FTB24_04280	CP045224.1	960180	961271	+	1092	2239	2085	3067	2482	1906	3313	2204	2304	5535	1855	3719	3171	2130	3035	1868
gene-FTB24_04285	CP045224.1	961354	963267	+	1914	1615	1784	3102	1724	1500	2751	1769	1651	4907	1578	3339	3255	1676	2869	1633
gene-FTB24_04290	CP045224.1	963455	964162	+	708	4463	5032	6841	2213	2854	3403	3906	3804	5173	5381	10216	9664	3540	3986	4089
gene-FTB24_04295	CP045224.1	964463	966574	+	2112	9670	6836	19904	15748	6377	15591	7048	9338	10949	6616	26547	23146	7070	9749	6280
gene-FTB24_04300	CP045224.1	966772	967737	-	966	12239	5984	4006	7303	10031	10196	10418	10760	7572	6079	5888	5534	9546	12681	6431
gene-FTB24_04305	CP045224.1	968022	968978	-	957	3883	1985	1620	1624	2386	3693	2967	3333	2469	1967	2486	2212	2609	4214	1651
gene-FTB24_04310	CP045224.1	969347	970135	+	789	1048	514	735	563	762	1061	876	918	921	577	723	809	788	1242	591
gene-FTB24_04315	CP045224.1	970266	970736	-	471	3157	1951	1192	1671	2471	2299	2533	2649	1531	1693	1909	1598	2471	2796	1954
gene-FTB24_04320	CP045224.1	970875	971519	+	645	216	207	343	243	228	302	221	251	398	164	302	379	271	277	185
gene-FTB24_04325	CP045224.1	971562	972467	+	906	4131	2465	2525	2292	2835	2767	3231	3777	2085	2363	3461	3428	3018	2952	2446
gene-FTB24_04330	CP045224.1	972779	974326	+	1548	2304	2057	1335	1739	1826	2175	2013	2094	2156	1854	1979	1817	1969	2423	2200
gene-FTB24_04335	CP045224.1	974329	974727	+	399	980	905	554	815	847	987	935	967	917	815	808	792	833	1060	887
gene-FTB24_04340	CP045224.1	974767	976500	+	1734	1214	1283	987	1263	1057	1254	1217	1292	1618	1055	1293	1171	1269	1225	1174
gene-FTB24_04345	CP045224.1	976732	977943	+	1212	4444	3800	2075	3646	3645	5187	4322	4989	6217	3198	2940	2617	3980	5438	3438
gene-FTB24_04350	CP045224.1	978135	978395	+	261	7937	4131	2452	5466	5238	9347	6069	8217	7784	4085	5093	3576	5035	9753	4372
gene-FTB24_04355	CP045224.1	978748	980460	+	1713	58133	31288	17632	45476	36517	51814	40672	51722	60766	31048	27619	25848	41281	52020	35707
gene-FTB24_04360	CP045224.1	981252	981917	-	666	824	783	2062	916	876	1203	945	669	865	965	2398	3560	705	1637	1327
gene-FTB24_04365	CP045224.1	982262	983692	+	1431	3241	2496	3755	2315	2621	2104	3349	2577	1458	2182	3065	2915	3435	1961	2256
gene-FTB24_04375	CP045224.1	984667	984813	+	147	1630	1498	548	1077	2043	1274	1797	1583	1342	1703	695	922	1696	1605	2232
gene-FTB24_04380	CP045224.1	985113	986492	+	1380	4301	2864	2468	3180	3059	4944	3496	3696	3681	2796	3469	3417	3105	5227	2977
gene-FTB24_04385	CP045224.1	986521	987018	+	498	3229	2184	1610	2245	2376	3030	2793	2726	2353	2173	2338	2439	2542	3455	2210
gene-FTB24_04390	CP045224.1	987316	988980	+	1665	5242	3821	4771	5420	3449	6441	4098	5118	6249	3242	6541	5568	4272	5157	3973
gene-FTB24_04395	CP045224.1	988993	991443	+	2451	7790	6956	7589	9252	6154	10124	6794	7672	9890	6025	10039	9230	7184	8459	6801
gene-FTB24_04400	CP045224.1	991456	991968	+	513	7002	5631	5114	9788	5658	7294	6188	6666	6507	5435	6368	6221	5762	6992	5919
gene-FTB24_04405	CP045224.1	992042	994249	+	2208	4323	4358	7171	8516	4082	6615	4500	5113	8278	7773	8191	6674	4900	3731	6387
gene-FTB24_04410	CP045224.1	994274	994723	+	450	1591	1384	2121	2731	1397	1911	1610	1579	2320	1130	2575	1958	1592	1270	1291
gene-FTB24_04415	CP045224.1	994738	995352	+	615	2695	2609	3236	4116	2417	3442	2739	2889	3461	2184	3947	3204	2888	2317	2327
gene-FTB24_04420	CP045224.1	995440	996999	+	1560	5842	4979	6452	8114	4720	6506	5310	4902	7753	4213	7846	6538	5305	4282	4255
gene-FTB24_04425	CP045224.1	996989	998251	+	1263	4192	4355	6643	8223	3876	6007	4229	4304	7128	3213	10986	6338	4293	3757	3500
gene-FTB24_04430	CP045224.1	998325	1000112	+	1788	12631	9678	12187	16992	9570	14375	10701	12426	17460	7811	15547	12650	10552	12367	7765
gene-FTB24_04435	CP045224.1	1000570	1001802	+	1233	164	132	301	138	158	158	138	144	281	135	263	279	150	166	161
gene-FTB24_04440	CP045224.1	1001816	1002622	+	807	132	146	324	137	145	120	159	186	314	130	244	354	181	136	168
gene-FTB24_04445	CP045224.1	1002734	1003603	-	870	4727	3194	1467	3121	3823	3513	3795	4505	3533	3596	2364	2283	3353	4661	3933
gene-FTB24_04450	CP045224.1	1003975	1005402	+	1428	3798	2792	2675	2896	3021	2659	3546	3633	1682	2699	3797	3887	3285	2481	2775
gene-FTB24_04455	CP045224.1	1005481	1005750	-	270	146	42	151	149	126	136	87	180	199	61	163	181	128	166	84
gene-FTB24_04460	CP045224.1	1005753	1007195	-	1443	758	432	693	716	545	660	560	773	1120	474	840	921	517	799	499
gene-FTB24_04465	CP045224.1	1007220	1008386	-	1167	609	593	687	777	508	668	581	650	1007	529	781	823	509	652	557
gene-FTB24_04475	CP045224.1	1010204	1011322	-	1119	1357	1132	1053	1139	1191	1129	1329	1471	1430	1136	1338	1223	1172	1155	1317
gene-FTB24_04495	CP045224.1	1012939	1013340	+	402	1524	809	892	762	829	1597	1327	1294	1077	859	1221	1348	890	1950	851
gene-FTB24_04500	CP045224.1	1013383	1013676	+	294	2006	1062	1100	1119	1292	1937	1382	1835	1289	1264	1532	1732	1272	2517	1261
gene-FTB24_04505	CP045224.1	1013691	1014131	+	441	3314	1792	1600	1971	2324	2843	2500	3029	1969	2125	2349	2499	2331	3739	2057
gene-FTB24_04510	CP045224.1	1014223	1014696	-	474	1565	1386	715	924	1565	936	1491	1434	999	1509	1139	994	1533	1390	1385
gene-FTB24_04515	CP045224.1	1014696	1015484	-	789	1835	1784	800	948	1838	942	1922	1579	1127	1796	1263	1178	1742	1614	1797
gene-FTB24_04520	CP045224.1	1015812	1017056	+	1245	32163	20312	16376	17750	23631	12408	27812	28607	7745	20288	27420	23765	24983	13647	17915
gene-FTB24_04525	CP045224.1	1017381	1018478	+	1098	14984	9110	8878	10229	11899	17651	13991	11434	12639	10511	12293	12342	12385	21184	10274
gene-FTB24_04530	CP045224.1	1018469	1019167	+	699	8984	4467	4970	7344	6593	10131	7272	6810	8973	5175	6931	7048	6419	12276	5602
gene-FTB24_04535	CP045224.1	1019170	1020234	+	1065	7294	3115	4021	6506	4434	8876	4859	5398	7667	3462	5390	5338	4207	9366	3998
gene-FTB24_04540	CP045224.1	1020417	1021121	+	705	4798	2625	3822	4904	2865	4728	3081	3587	5328	2415	4980	4731	2996	5777	2596
gene-FTB24_04545	CP045224.1	1021114	1022436	+	1323	3960	2957	4175	4596	2922	4078	3402	3161	4617	2582	5281	4966	3054	4507	2805
gene-FTB24_04550	CP045224.1	1022602	1023975	+	1374	4261	3701	4425	3711	3501	3998	4142	3603	4526	3701	5849	5300	3856	5008	3636
gene-FTB24_04555	CP045224.1	1024332	1025270	-	939	2665	1752	1750	1949	2217	2590	2299	2217	1964	1875	2213	2355	2153	3035	1838
gene-FTB24_04560	CP045224.1	1025611	1027118	+	1508	176	125	200	135	333	142	213	559	849	595	131	130	776	315	197
gene-FTB24_04565	CP045224.1	1027442	1030341	+	2900	265	7081	598	379	355	462	261	445	1062	506	416	357	327	478	417
gene-FTB24_04570	CP045224.1	1030434	1030508	+	75	62	1501	20	13	29	39	31	195	46	39	22	26	15	56	34
gene-FTB24_04575	CP045224.1	1030656	1031333	-	678	398	287	245	253	376	375	395	429	320	348	347	361	317	546	353
gene-FTB24_04580	CP045224.1	1031465	1031799	+	335	293658	250084	147417	228589	261521	222364	273721	277511	218508	301113	238095	196970	259372	255880	294888
gene-FTB24_04585	CP045224.1	1032077	1034611	+	2535	5542	3914	5997	6342	4144	4901	4751	5875	5457	3229	7672	6976	5097	3733	3396
gene-FTB24_04590	CP045224.1	1034732	1036723	+	1992	7969	5154	5408	7210	6508	8162	7299	8030	6370	4548	7299	6803	7266	8123	4962
gene-FTB24_04595	CP045224.1	1036713	1037033	+	321	1647	1005	846	1490	1425	1548	1683	1642	1368	934	1294	1147	1466	1554	1068
gene-FTB24_04600	CP045224.1	1037225	1038100	+	876	2530	1769	3104	3125	1921	3431	2264	2701	4324	1603	3522	3184	2266	2450	1463
gene-FTB24_04605	CP045224.1	1038124	1039137	+	1014	3042	2456	3480	3990	2521	4081	2864	3255	5788	2206	4283	3541	2688	2998	2348
gene-FTB24_04610	CP045224.1	1039249	1041183	+	1935	19481	11958	17078	22799	14793	22750	17144	30420	25643	10145	21962	19040	18033	16829	10396
gene-FTB24_04615	CP045224.1	1041362	1042201	+	840	1423	1328	768	851	1487	1035	1607	1426	904	1332	1581	1096	1380	1163	1389
gene-FTB24_04620	CP045224.1	1042409	1043290	-	882	1679	1312	906	1369	1383	1481	1460	1845	1540	1414	1358	1264	1434	1580	1520
gene-FTB24_04625	CP045224.1	1043703	1044551	+	849	18	31	188	36	62	22	34	79	160	57	42	133	73	28	67
gene-FTB24_04630	CP045224.1	1044630	1046552	+	1923	39	65	270	72	93	51	45	123	288	85	74	231	86	41	103
gene-FTB24_04635	CP045224.1	1046634	1047497	+	864	19	23	118	39	46	37	23	45	152	40	39	139	33	30	54
gene-FTB24_04640	CP045224.1	1047699	1048916	+	1218	55	53	133	53	66	68	56	88	146	69	81	161	79	61	93
gene-FTB24_04645	CP045224.1	1049149	1051017	+	1869	1258	799	533	830	1090	770	1072	1220	664	862	735	765	1019	845	874
gene-FTB24_04650	CP045224.1	1051195	1052559	-	1365	178	235	351	137	187	279	305	181	416	299	478	448	213	376	232
gene-FTB24_04655	CP045224.1	1052737	1054080	-	1344	3708	3669	2561	2078	3869	5370	4515	3312	5100	4176	4136	3551	3761	6711	3693
gene-FTB24_04660	CP045224.1	1054583	1055236	+	654	244	143	171	136	181	224	179	247	239	131	131	180	185	281	183
gene-FTB24_04665	CP045224.1	1055365	1056648	+	1284	1197	764	758	945	988	1461	1025	1103	1169	925	991	1127	939	1913	977
gene-FTB24_04670	CP045224.1	1056850	1058037	+	1188	6593	5503	3218	3116	4320	6332	4802	5845	4383	3528	4798	4861	4117	7708	3221
gene-FTB24_04685	CP045224.1	1059239	1059535	+	297	82	72	87	49	93	93	105	79	151	95	61	111	75	130	86
gene-FTB24_04695	CP045224.1	1059930	1061120	+	1191	1480	761	961	1530	925	1725	1011	1584	1453	636	928	1100	1016	1495	744
gene-FTB24_04700	CP045224.1	1061568	1062569	+	1002	3736	2468	1871	2059	2339	3172	2743	3421	2265	2543	2700	2965	2446	3702	2359
gene-FTB24_04705	CP045224.1	1062673	1063062	+	390	1424	949	912	792	1003	1283	1153	1334	929	1122	1175	1209	1026	1620	1010
gene-FTB24_04710	CP045224.1	1063227	1063373	-	147	153	115	125	88	157	167	134	124	124	124	209	162	122	202	178
gene-FTB24_04715	CP045224.1	1063674	1063892	+	219	381	277	219	245	278	279	304	353	225	224	262	331	325	344	336
gene-FTB24_04720	CP045224.1	1064133	1064963	+	831	2147	1511	1127	1453	1868	1536	1773	2016	1069	1590	1418	1848	1624	1854	1792
gene-FTB24_04725	CP045224.1	1065363	1065527	+	165	156	145	187	92	149	128	167	135	135	171	216	219	158	154	170
gene-FTB24_04730	CP045224.1	1065751	1066596	-	846	2262	2007	1545	1350	2167	1710	2298	2151	1631	2233	2129	2226	1956	2238	2434
gene-FTB24_04735	CP045224.1	1067141	1067686	-	546	268	397	305	178	371	196	400	223	172	397	355	416	338	239	431
gene-FTB24_04740	CP045224.1	1067752	1067994	-	243	177	266	247	131	245	121	253	169	153	261	249	327	246	151	304
gene-FTB24_04745	CP045224.1	1068514	1068666	+	153	545	582	421	337	663	319	885	447	372	901	554	511	683	338	868
gene-FTB24_04750	CP045224.1	1072656	1072844	-	189	27	38	51	9	15	15	18	19	25	26	32	41	22	24	36
gene-FTB24_04755	CP045224.1	1073032	1073265	+	234	20	30	80	31	26	9	16	21	45	22	40	85	14	22	39
gene-FTB24_04760	CP045224.1	1073252	1073509	+	258	21	34	137	25	51	17	30	41	186	44	57	145	51	14	65
gene-FTB24_04765	CP045224.1	1073502	1073882	+	381	29	54	230	40	64	23	50	74	275	60	81	233	86	18	96
gene-FTB24_04780	CP045224.1	1074676	1074798	+	123	30	29	135	11	35	22	29	51	108	38	38	149	25	18	59
gene-FTB24_04785	CP045224.1	1074881	1075255	-	375	114	75	127	91	110	68	69	102	146	69	83	157	92	78	111
gene-FTB24_04790	CP045224.1	1075599	1076171	+	573	44	57	183	29	78	33	62	84	124	58	95	221	72	44	111
gene-FTB24_04795	CP045224.1	1076614	1076985	+	372	497	134	211	290	253	279	325	393	235	185	219	289	283	380	181
gene-FTB24_04800	CP045224.1	1077124	1077381	+	258	133	111	68	52	113	75	91	89	80	125	87	70	90	78	127
gene-FTB24_04805	CP045224.1	1077704	1077988	+	285	257	200	169	147	208	134	192	233	218	216	186	245	196	259	281
gene-FTB24_04810	CP045224.1	1078265	1078501	-	237	594	420	596	294	423	446	468	544	409	473	833	844	447	552	425
gene-FTB24_04815	CP045224.1	1078838	1079065	+	228	156	116	136	89	148	134	155	145	73	129	137	184	136	186	133
gene-FTB24_04820	CP045224.1	1079052	1079390	+	339	237	166	192	131	226	196	228	215	146	180	210	272	199	254	206
gene-FTB24_04825	CP045224.1	1079916	1080401	+	486	10003	2802	2895	3486	6833	8552	6827	9696	5144	4135	3180	4940	4268	11272	4492
gene-FTB24_04830	CP045224.1	1080739	1081146	+	408	125	72	75	79	149	211	123	136	237	101	35	99	69	485	125
gene-FTB24_04835	CP045224.1	1081990	1082541	+	552	519	563	581	261	518	521	564	447	496	650	593	839	543	664	678
gene-FTB24_04845	CP045224.1	1083370	1084806	+	1437	8942	2265	3068	4074	5306	6559	5582	7595	5882	3916	2976	4490	3427	11022	3945
gene-FTB24_04850	CP045224.1	1085057	1086493	+	1437	2636	2014	1881	1914	1942	3408	2447	13292	3066	1889	2521	2669	2137	3944	1737
gene-FTB24_04855	CP045224.1	1086740	1086877	+	138	21	33	44	19	36	66	51	18	68	49	58	43	36	63	37
gene-FTB24_04860	CP045224.1	1086901	1087239	-	339	1676	1047	662	1016	1186	1244	1459	1431	929	1212	1251	1148	1235	1525	1205
gene-FTB24_04865	CP045224.1	1087544	1088155	-	612	1018	793	541	615	823	695	840	918	591	825	792	850	893	874	935
gene-FTB24_04870	CP045224.1	1088380	1089300	-	921	206	138	214	127	155	178	164	196	269	161	241	249	174	230	179
gene-FTB24_04875	CP045224.1	1089556	1089912	+	357	802	480	619	457	601	601	870	677	534	556	744	792	556	765	622
gene-FTB24_04880	CP045224.1	1090027	1090203	-	177	487	299	404	502	347	594	401	473	561	342	507	773	331	768	498
gene-FTB24_04885	CP045224.1	1091055	1091189	+	135	4	9	32	9	11	6	9	8	21	11	12	28	14	10	11
gene-FTB24_04890	CP045224.1	1091545	1091835	+	291	1484	726	634	1062	955	1226	1178	1143	1133	696	898	907	1017	1521	701
gene-FTB24_04895	CP045224.1	1091810	1092580	+	771	2108	985	962	1557	1416	1840	1604	1635	1782	971	1243	1192	1448	2253	940
gene-FTB24_04900	CP045224.1	1092602	1093615	+	1014	4343	2126	2159	3158	2953	3283	3178	3728	3150	2034	2944	2827	3030	4201	1853
gene-FTB24_04905	CP045224.1	1093581	1094318	+	738	2762	1285	1071	2047	2030	2101	2225	2474	2099	1354	1639	1445	2056	2683	1319
gene-FTB24_04910	CP045224.1	1094481	1097324	+	2844	5479	5361	10944	9237	4611	7837	5148	6224	10771	4108	14417	10866	5530	4824	4347
gene-FTB24_04915	CP045224.1	1097335	1099299	+	1965	4587	4784	10253	9039	3848	7638	4331	5105	10854	3692	12037	9400	4785	4707	3831
gene-FTB24_04920	CP045224.1	1099320	1100255	+	936	3875	3849	5935	5997	3163	5435	3585	3874	6238	3173	7400	6162	3811	3763	3212
gene-FTB24_04925	CP045224.1	1100369	1100626	+	258	6212	3242	3558	4743	4158	5638	4687	5308	3169	3024	5593	4701	4234	5414	3145
gene-FTB24_04930	CP045224.1	1100753	1102033	+	1281	2967	2051	3533	4377	2130	4643	2426	2694	4456	1620	4405	3564	2489	3277	1660
gene-FTB24_04935	CP045224.1	1102102	1103448	+	1347	3903	2700	3948	5629	2862	5793	3502	3616	5939	2393	5169	4329	3742	4270	2367
gene-FTB24_04940	CP045224.1	1103581	1104663	+	1083	228	193	539	349	196	403	208	251	536	172	484	524	245	259	205
gene-FTB24_04945	CP045224.1	1104750	1105382	+	633	1308	953	1168	1433	1068	994	1245	1458	867	807	1522	1513	1151	738	925
gene-FTB24_04950	CP045224.1	1105428	1105967	+	540	1565	993	1076	1407	1191	1429	1272	1439	912	808	1518	1370	1274	880	863
gene-FTB24_04955	CP045224.1	1106016	1106702	+	687	3095	1323	1340	1919	1840	1648	1925	2140	1304	1279	1900	1723	1904	1457	1361
gene-FTB24_04960	CP045224.1	1106884	1107759	+	876	443	329	371	299	407	333	411	424	348	339	392	1193	370	368	305
gene-FTB24_04965	CP045224.1	1107975	1108955	-	981	303	169	138	162	230	240	238	301	227	202	208	235	205	293	228
gene-FTB24_04975	CP045224.1	1109513	1110904	+	1392	910	719	494	556	700	547	729	780	648	731	592	703	660	648	917
gene-FTB24_04980	CP045224.1	1111082	1111669	+	588	851	898	625	580	828	781	814	927	809	953	905	1018	677	1062	1141
gene-FTB24_04985	CP045224.1	1111702	1112493	+	792	1393	1351	957	923	1254	1206	1193	1403	1370	1483	1356	1462	1068	1638	1713
gene-FTB24_04990	CP045224.1	1112674	1115091	-	2418	280	410	545	236	285	317	339	340	419	435	551	552	308	421	450
gene-FTB24_04995	CP045224.1	1115104	1115769	-	666	128	189	285	135	170	153	154	159	185	167	292	295	154	178	162
gene-FTB24_05000	CP045224.1	1115851	1116882	-	1032	164	185	275	124	152	138	176	164	209	175	294	337	168	169	184
gene-FTB24_05005	CP045224.1	1116872	1117558	-	687	125	155	224	119	136	105	128	128	155	125	259	251	153	139	147
gene-FTB24_05010	CP045224.1	1117716	1118753	-	1038	2144	1636	1434	1400	1967	1621	1993	2062	1448	1826	1841	1779	1818	1887	1915
gene-FTB24_05015	CP045224.1	1119042	1119713	+	672	508	404	625	638	350	581	452	545	707	377	717	696	402	466	466
gene-FTB24_05020	CP045224.1	1119715	1120623	+	909	710	546	820	799	501	815	550	691	971	482	1028	984	539	543	574
gene-FTB24_05025	CP045224.1	1120698	1121384	+	687	535	572	850	765	391	766	471	580	961	446	1029	965	510	516	539
gene-FTB24_05030	CP045224.1	1121381	1123936	+	2556	1553	1510	1803	1849	1275	2002	1428	1411	2362	1444	2414	2248	1568	1433	1603
gene-FTB24_05035	CP045224.1	1124141	1125340	-	1200	18333	8438	4198	9884	10209	18229	11841	17137	15302	9592	6724	6142	9720	22516	8814
gene-FTB24_05040	CP045224.1	1125459	1126346	+	888	190	161	183	114	196	150	171	192	172	202	158	262	187	161	163
gene-FTB24_05045	CP045224.1	1126636	1126755	+	120	62	63	130	64	62	58	60	76	68	52	176	243	58	65	96
gene-FTB24_05050	CP045224.1	1126778	1127092	+	315	106	120	309	107	106	98	94	161	132	123	296	386	113	110	188
gene-FTB24_05055	CP045224.1	1127108	1127494	+	387	160	201	307	175	186	164	157	188	160	187	411	554	163	132	260
gene-FTB24_05060	CP045224.1	1127523	1128908	+	1386	439	584	968	486	582	465	444	460	477	567	1381	1622	482	407	755
gene-FTB24_05065	CP045224.1	1128911	1129063	+	153	67	96	155	72	99	71	66	86	83	87	208	274	85	51	118
gene-FTB24_05070	CP045224.1	1129086	1130291	+	1206	279	384	689	244	391	258	280	411	301	395	886	1244	316	248	580
gene-FTB24_05075	CP045224.1	1130334	1130555	+	222	64	102	153	60	102	63	68	108	69	118	215	267	61	66	155
gene-FTB24_05080	CP045224.1	1130672	1131169	+	498	189	235	344	139	226	113	167	224	168	203	510	560	164	125	281
gene-FTB24_05085	CP045224.1	1131144	1131650	+	507	110	133	225	102	133	72	72	137	112	156	321	363	109	75	173
gene-FTB24_05095	CP045224.1	1134083	1136260	+	2178	262	378	823	230	317	205	241	335	272	389	1102	1454	242	195	576
gene-FTB24_05100	CP045224.1	1136257	1137258	+	1002	108	193	578	94	149	87	102	154	156	194	490	672	132	85	257
gene-FTB24_05105	CP045224.1	1137255	1138187	+	933	107	211	442	115	144	101	100	170	162	216	525	741	165	73	243
gene-FTB24_05115	CP045224.1	1138462	1138548	+	87	354	323	218	257	462	395	453	475	565	580	313	322	287	448	468
gene-FTB24_05120	CP045224.1	1138564	1140483	+	1920	6015	5731	4998	3646	5203	6779	5089	6181	8943	6117	6500	6757	4588	9695	5990
gene-FTB24_05125	CP045224.1	1140584	1140769	+	186	992	841	734	543	898	1376	989	1080	1194	977	1001	1141	736	1517	947
gene-FTB24_05130	CP045224.1	1140829	1141182	-	354	964	679	609	568	811	1331	736	991	1773	842	869	892	649	1940	820
gene-FTB24_05135	CP045224.1	1141387	1141458	+	72	173	124	150	139	167	301	158	217	540	186	261	281	131	500	195
gene-FTB24_05140	CP045224.1	1141687	1142109	+	423	2462	2990	2815	2047	2921	1775	2520	2675	1695	2891	4895	5789	2737	1912	4240
gene-FTB24_05145	CP045224.1	1142106	1142336	+	231	1237	1524	1171	1040	1531	937	1271	1332	853	1424	2327	2610	1363	926	2067
gene-FTB24_05150	CP045224.1	1142562	1142813	-	252	378	405	502	371	348	308	351	424	418	423	781	830	354	332	525
gene-FTB24_05155	CP045224.1	1142797	1143000	+	204	279	319	442	267	256	224	224	315	313	283	614	736	243	238	386
gene-FTB24_05160	CP045224.1	1143082	1144299	+	1218	4952	4297	4986	4516	4285	4694	4141	4703	5202	4007	7341	6597	4597	4653	4873
gene-FTB24_05165	CP045224.1	1144677	1146332	+	1656	1434	1247	1142	1395	1320	1359	1354	1462	1411	1129	1532	1567	1396	1320	1278
gene-FTB24_05170	CP045224.1	1146857	1148308	+	1452	2137	2837	2157	1464	2604	2227	2859	1972	2321	2780	3106	3162	2841	3009	2762
gene-FTB24_05175	CP045224.1	1148369	1148686	-	318	563	379	459	362	554	445	499	508	325	437	618	540	460	512	476
gene-FTB24_05180	CP045224.1	1149089	1149277	+	189	575	380	401	397	553	572	554	541	472	486	438	551	501	764	587
gene-FTB24_05185	CP045224.1	1149599	1149781	-	183	1369	452	372	753	889	1180	1077	1211	836	723	711	721	794	1086	771
gene-FTB24_05190	CP045224.1	1150180	1151388	+	1209	16936	18672	11633	10072	16984	10294	17401	15120	12249	20133	20216	24120	15986	14543	20211
gene-FTB24_05195	CP045224.1	1151496	1152572	-	1077	5525	3325	1798	3402	4431	3893	4264	5381	3767	3809	2779	2907	3789	5110	4158
gene-FTB24_05200	CP045224.1	1152801	1153328	+	528	3657	2747	2235	2108	3230	3059	3523	3532	2935	2923	2955	3313	2893	4086	3268
gene-FTB24_05205	CP045224.1	1153417	1154349	+	933	287	353	425	242	345	307	365	286	407	278	496	584	334	337	295
