Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SERP0390	2752	3658	3482	5726	3202	4953	2419	3835	2428	959	1496	1937	host	bmrU
gene-SERP2013	4741	8174	6178	5881	4815	7986	2047	5232	2765	511	1394	1126	host	gene-SERP2013
gene-SERP0689	4140	1576	1597	3181	1009	1418	1416	1274	1078	566	781	1078	host	potD
gene-SERP0082	5921	42	33	14517	148	105	13437	40	87	5283	38	24	host	gene-SERP0082
gene-SERP0058	1488	1712	1041	1867	1081	1015	1457	1437	621	424	403	329	host	gene-SERP0058
gene-SERP1488	521	344	279	1492	326	293	831	348	260	536	211	221	host	gene-SERP1488
gene-SERP1493	2497	362	255	2685	551	442	3037	345	651	1733	448	727	host	agrA
gene-SERP0006	1274	1650	1859	1085	1411	1383	1903	1911	1157	1230	2629	2923	host	gene-SERP0006
gene-SERP1139	2230	2761	2176	2166	1883	2103	1798	2347	1089	770	1139	941	host	gene-SERP1139
gene-FDH45_gp135	0	0	0	130	3819	1	61459	3149	6640	44020	15470	24908	phage	gene-FDH45_gp135
gene-SERP0887	27	38	38	88	61	69	65	65	51	43	40	57	host	gene-SERP0887
gene-SERP2036	180	487	372	527	653	345	475	721	484	232	547	602	host	gene-SERP2036
gene-SERP0500	3433	10115	8808	4382	9182	7650	11434	11030	7303	4630	6739	8101	host	sufB
gene-FDH45_gp156	0	0	0	1	249	0	2404	415	439	4890	2615	3564	phage	gene-FDH45_gp156
gene-SERP0771	4485	867	887	3671	509	701	1922	815	392	1029	574	976	host	pyrE
gene-SERP1413	54192	29252	36499	48308	16765	27760	21724	23008	14269	5736	4182	7580	host	gene-SERP1413
gene-SERP1596	118	520	496	412	551	776	124	745	532	72	599	354	host	gene-SERP1596
gene-SERP2114	457	454	419	931	742	413	1084	894	728	870	3875	2401	host	gene-SERP2114
gene-SERP1683	417	625	458	736	658	548	697	960	591	210	372	478	host	alr
gene-SERP1077	316	550	483	435	762	344	750	1168	643	303	1020	968	host	gene-SERP1077
gene-SERP0989	219	425	312	567	333	328	393	492	308	151	189	219	host	arlR
gene-SERP0327	879	1879	1869	2893	1896	3089	1240	2334	1452	568	976	1069	host	gene-SERP0327
gene-SERP0838	21	93	70	605	205	188	260	318	230	103	266	258	host	truB
gene-SERP0330	6284	1568	1589	3742	1197	1363	2375	1336	922	700	676	906	host	gene-SERP0330
gene-SERP0470	1813	134	198	1183	110	210	372	68	42	138	33	38	host	gene-SERP0470
gene-SERP1336	1698	2510	2937	4098	2741	3145	1933	3461	2196	1161	2041	1747	host	tal
gene-SERP2060	46	66	72	49	112	56	48	111	60	57	123	98	host	glpT
gene-SERP2084	46188	62833	60151	48307	31422	49009	19868	43085	17423	9610	8732	8943	host	aldA-2
gene-SERP_tRNA-Asn-1	5	41	41	51	130	57	37	142	76	31	166	82	host	gene-SERP_tRNA-Asn-1
gene-SERP1480	671	279	536	990	428	625	649	505	534	425	336	306	host	gene-SERP1480
gene-SERP0478	10	93	113	58	258	112	42	91	106	21	93	75	host	gene-SERP0478
gene-SERP0089	48	109	92	375	225	133	349	283	212	144	241	317	host	gene-SERP0089
gene-SERP0274	16318	6252	2136	18550	5109	7111	12111	1508	3040	9224	7585	5003	host	sarA
gene-SERP0517	26	141	72	490	636	227	428	866	723	280	857	815	host	gene-SERP0517
gene-SERP1650	199	325	639	410	355	526	253	436	285	136	268	242	host	gene-SERP1650
gene-SERP1038	1640	1501	1249	4011	1834	1046	3433	2273	1540	1283	1602	1767	host	gene-SERP1038
gene-SERP1170	165	220	212	904	277	197	473	359	360	157	147	230	host	gene-SERP1170
gene-SERP0193	16	35	8	71	22	35	29	26	32	22	19	15	host	gene-SERP0193
gene-SERP_tRNA-Leu-2	15	70	85	30	151	34	138	146	86	144	440	298	host	gene-SERP_tRNA-Leu-2
gene-SERP0396	1680	1747	1724	6286	3089	1863	4697	4916	3682	1697	1826	2624	host	nrdI-1
gene-SERP1703	641	401	390	561	358	435	393	330	269	205	411	326	host	gene-SERP1703
gene-SERP2182	131	107	156	151	169	104	116	181	116	41	170	131	host	nrdG
gene-SERP0342	266	957	776	1761	2513	1270	1574	2737	2605	1090	3727	2815	host	norR
gene-SERP1055	305	856	908	1742	1602	821	1155	2433	1653	456	1226	1222	host	srrA
gene-FDH45_gp032	0	0	0	35	5186	11	48081	6173	8559	78172	36741	59483	phage	gene-FDH45_gp032
gene-SERP2188	33	34	60	53	121	44	254	178	120	50	54	96	host	gene-SERP2188
gene-SERP0464	125	124	95	347	142	360	94	175	239	42	75	114	host	gene-SERP0464
gene-SERP0829	317	573	465	1287	1163	456	1320	1471	1032	594	990	994	host	gene-SERP0829
gene-SERP1361	3	5	1	9	3	5	2	5	5	5	13	6	host	gene-SERP1361
gene-SERP1411	645	776	830	1345	515	1213	349	488	345	136	211	179	host	gene-SERP1411
gene-FDH45_gp055	0	0	0	146	6985	17	76299	5318	9598	96726	48236	64796	phage	gene-FDH45_gp055
gene-SERP0461	16	11	0	45	8	11	43	0	6	20	7	11	host	gene-SERP0461
gene-SERP1845	214	220	175	475	175	294	169	162	148	58	126	96	host	gene-SERP1845
gene-FDH45_gp180	0	0	0	18	906	3	24785	965	1958	32718	9588	16648	phage	gene-FDH45_gp180
gene-SERP1045	584	2031	2091	1438	1931	1737	1220	2331	1339	525	1211	1097	host	cmk
gene-SERP0349	66	103	97	130	144	92	115	107	112	81	171	193	host	gene-SERP0349
gene-SERP1598	81	490	288	331	480	1063	114	669	522	81	620	338	host	gene-SERP1598
gene-SERP0812	181	281	216	300	326	226	185	451	288	73	278	335	host	rnhB
gene-SERP2537	2351	2279	1828	1824	2047	1378	3371	2865	1463	1894	2007	2100	host	dnaB
gene-SERP2539	4981	4389	3768	6715	4062	3005	8118	5736	3644	3620	3333	4013	host	gene-SERP2539
gene-FDH45_gp016	0	0	0	8	143	33	854	124	172	1512	897	1560	phage	gene-FDH45_gp016
gene-SERP1815	250	434	452	262	473	364	747	656	382	590	1658	1277	host	rplR
gene-SERP2519	1547	1228	986	3977	1182	1265	1430	1489	1234	453	946	1099	host	mecI
gene-SERP1704	299	148	107	432	191	189	199	156	207	90	132	121	host	ywpF
gene-SERP1638	27	81	162	55	86	164	21	98	59	13	46	30	host	gene-SERP1638
gene-SERP1001	2755	2607	2544	3613	2227	2174	2364	2643	1726	933	1098	1257	host	gene-SERP1001
gene-SERP2035	220	524	334	754	699	495	265	760	494	120	364	382	host	gene-SERP2035
gene-SERP0497	3289	5054	4810	11285	4943	4452	8142	6822	5699	2851	3350	4633	host	sufD
gene-SERP1074	241	594	437	535	400	668	398	305	268	198	360	383	host	gene-SERP1074
gene-SERP0165	68824	84957	47829	73884	75565	43873	46247	110768	47946	16063	47984	53283	host	clpC
gene-SERP0137	550	945	818	1683	1136	708	1229	1810	1305	614	944	1046	host	glmU
gene-SERP2032	1201	1665	1581	1347	1268	1258	1166	1766	866	559	946	838	host	gene-SERP2032
gene-SERP2102	59	113	126	170	99	174	66	125	47	137	340	283	host	gene-SERP2102
gene-SERP1041	213	2906	3325	394	5209	1845	557	4120	1443	294	3177	1426	host	hup
gene-SERP1590	32	116	114	107	127	184	72	110	127	67	222	246	host	gene-SERP1590
gene-SERP2371	45	25	17	47	20	27	36	27	16	24	36	29	host	gene-SERP2371
gene-SERP2276	632	1086	1004	596	671	766	636	900	483	360	760	868	host	gene-SERP2276
gene-SERP0309	563	1141	1040	1086	818	1020	830	1195	832	446	654	665	host	gene-SERP0309
gene-SERP0095	295	111	140	1006	620	137	1324	771	747	818	707	995	host	gene-SERP0095
gene-SERP0462	246	195	74	539	181	349	329	117	199	183	177	154	host	gene-SERP0462
gene-SERP1445	509	753	585	1162	1324	669	1355	1512	1471	731	1510	1042	host	gene-SERP1445
gene-SERP2218	562	819	600	829	527	590	689	742	436	341	440	516	host	gene-SERP2218
gene-SERP1283	154	424	425	1204	1487	398	1018	1950	1321	603	2815	1545	host	gene-SERP1283
gene-SERP2270	49	79	44	141	135	68	187	130	104	110	207	225	host	gene-SERP2270
gene-SERP0997	1315	1819	1597	1622	1534	1362	1425	1647	1133	555	911	868	host	gene-SERP0997
gene-SERP1757	505	1050	1055	2136	1220	1490	1399	1154	1318	709	889	1272	host	gene-SERP1757
gene-SERP1302	90	257	208	648	493	210	323	604	531	125	507	401	host	gene-SERP1302
gene-SERP0313	651	596	505	856	539	488	730	588	490	313	417	500	host	gene-SERP0313
gene-SERP0915	5955	11300	8291	11976	8087	9659	3514	9343	5061	1153	3033	2280	host	gene-SERP0915
gene-SERP2160	46	15	10	76	10	13	23	14	11	6	3	6	host	gene-SERP2160
gene-SERP1382	12	32	29	54	84	58	73	93	103	52	158	181	host	gene-SERP1382
gene-SERP1395	181	299	310	38	76	127	22	75	20	10	30	37	host	gene-SERP1395
gene-SERP0853	3754	3932	3442	9684	5966	3057	11492	7939	4961	6547	7590	6128	host	gene-SERP0853
gene-SERP1597	133	761	681	613	867	1595	183	1248	726	131	867	495	host	gene-SERP1597
gene-SERP1799	851	1901	1383	4929	3502	2129	3956	4924	3318	2808	5977	5648	host	rplM
gene-SERP1742	2834	6253	3653	2892	3890	5778	2783	2427	2483	1395	2700	1899	host	gene-SERP1742
gene-SERP2217	638	833	548	831	518	612	704	649	340	323	473	508	host	gene-SERP2217
gene-SERP1173	27	59	42	31	48	41	33	39	29	31	79	52	host	gene-SERP1173
gene-SERP2524	2	7	6	8	4	2	9	1	4	5	2	7	host	gene-SERP2524
gene-SERP2133	321	695	516	507	462	543	208	595	307	68	216	157	host	gene-SERP2133
gene-FDH45_gp024	0	0	0	4	74	1	1024	56	49	1087	128	112	phage	gene-FDH45_gp024
gene-SERP0008	85	114	323	115	206	155	60	118	91	42	98	76	host	gene-SERP0008
gene-SERP0125	273	210	210	341	189	250	144	192	127	53	122	133	host	gene-SERP0125
gene-SERP1189	3061	6166	5909	5017	4178	6283	2788	5921	3065	945	1865	1519	host	gene-SERP1189
gene-SERP0130	175	379	361	596	394	472	288	510	324	123	213	239	host	gene-SERP0130
gene-SERP2104	8	11	2	22	11	6	29	9	12	30	31	38	host	gene-SERP2104
gene-SERP0322	84	307	286	823	542	406	748	892	697	373	556	929	host	gene-SERP0322
gene-SERP1816	277	404	361	264	524	339	798	624	405	570	1876	1268	host	rplF
gene-SERP0333	3198	6235	5292	5180	4067	7207	2109	4520	3784	856	1536	2249	host	gene-SERP0333
gene-SERP2475	60	59	26	419	83	71	256	41	87	93	82	74	host	gene-SERP2475
gene-SERP0194	13	24	32	45	27	37	9	48	19	4	11	16	host	gene-SERP0194
gene-SERP0678	4845	8836	8502	8408	7091	7990	5351	7975	4350	2003	3188	3195	host	def
gene-SERP0959	15	48	37	48	90	48	50	117	75	38	55	27	host	gene-SERP0959
gene-SERP1206	362	575	455	618	739	394	862	781	616	282	740	631	host	ruvA
gene-FDH45_gp179	0	0	0	3	3189	0	33587	4391	4796	58164	27508	42411	phage	gene-FDH45_gp179
gene-SERP1546	1	3	0	1	4	3	2	2	2	1	4	5	host	gene-SERP1546
gene-SERP0546	4003	3586	3928	3446	1997	2874	1427	3082	1059	878	915	981	host	gluD
gene-SERP0334	231	592	565	1048	750	583	653	1082	918	363	714	996	host	gene-SERP0334
gene-FDH45_gp166	0	0	0	2	143	0	2178	159	405	4954	3617	5544	phage	gene-FDH45_gp166
gene-FDH45_gp168	0	0	0	1	725	0	17205	618	1395	32391	11748	18524	phage	gene-FDH45_gp168
gene-SERP2291	1	0	0	17	1	2	7	2	5	4	3	3	host	gene-SERP2291
gene-SERP1727	346	1264	1014	1245	3866	1130	1967	4763	4160	1740	10959	6061	host	rpmE
gene-SERP1013	496	894	688	787	857	681	435	1041	754	237	666	621	host	gene-SERP1013
gene-SERP0429	553	905	972	915	736	620	640	1051	622	245	449	449	host	lgt
gene-SERP1385	26	66	62	162	139	76	132	159	123	77	208	168	host	gene-SERP1385
gene-SERP1686	378	613	529	1005	669	673	383	629	527	127	312	308	host	gene-SERP1686
gene-SERP0562	567	6016	6081	1674	5180	4623	1279	4021	3493	544	3881	2408	host	gene-SERP0562
gene-SERP1588	2524	2300	1452	3678	2485	1904	2924	2406	2208	1705	2584	2759	host	gene-SERP1588
gene-SERP0918	6240	1863	1343	8369	1860	1856	6476	1687	2134	3602	2174	3138	host	sbcC
gene-SERP1255	461	599	593	1276	796	579	586	752	650	244	521	485	host	phoR
gene-SERP1496	67	165	91	96	75	104	63	120	42	29	60	47	host	gene-SERP1496
gene-SERP1932	1786	1249	1232	2178	1244	1089	1623	1539	1069	673	722	852	host	gene-SERP1932
gene-SERP0064	3959	1872	1889	3812	1696	1970	1215	2044	1545	488	1039	1074	host	gene-SERP0064
gene-SERP0830	421	753	699	821	1209	513	1590	2009	1294	749	1281	1436	host	proS
gene-SERP1735	1932	579	730	2077	886	558	902	1288	942	469	1321	1359	host	rpoE
gene-SERP2018	55	68	53	75	100	62	90	132	104	52	113	107	host	gene-SERP2018
gene-SERP0157	28	26	11	94	50	37	38	56	89	30	46	83	host	gene-SERP0157
gene-SERP0640	1299	1876	1549	4035	3256	2162	3104	4166	3665	1311	2937	3780	host	gene-SERP0640
gene-SERP2151	534	511	521	783	621	361	819	923	709	402	676	936	host	panC
gene-SERP1487	11011	19424	26616	9052	8637	22075	4115	10471	4806	1816	2355	2307	host	sdrH
gene-SERP1823	273	465	392	316	673	352	1035	1023	682	666	2388	1747	host	rpmC
gene-SERP2206	486	697	605	1019	548	825	529	601	568	257	341	411	host	gene-SERP2206
gene-SERP1782	503838	226244	239070	387193	129895	256189	136396	151413	108460	29096	32967	35343	host	gene-SERP1782
gene-SERP0696	553	1442	1098	1670	2784	1146	1886	4075	2484	1113	3488	3179	host	gene-SERP0696
gene-SERP0091	46	65	34	130	94	44	251	97	107	125	159	193	host	gene-SERP0091
gene-FDH45_gp105	0	0	0	7	756	0	6275	699	1326	7186	4161	6414	phage	gene-FDH45_gp105
gene-SERP1984	957	463	317	803	317	584	390	247	287	151	184	238	host	narI
gene-SERP2515	178	11	14	183	10	10	78	16	11	24	13	28	host	gene-SERP2515
gene-SERP1339	76	304	268	541	858	249	397	1073	815	159	790	875	host	gene-SERP1339
gene-SERP2470	39	78	21	305	90	129	215	24	101	129	131	85	host	gene-SERP2470
gene-SERP0715	415	306	223	785	390	284	295	380	470	148	469	440	host	coaD
gene-SERP1540	69	22	42	1439	79	66	383	81	61	198	43	52	host	gene-SERP1540
gene-SERP1246	327	594	602	976	657	675	680	766	523	213	410	361	host	thrS
gene-SERP0579	2138	1661	1541	3057	1099	2007	1492	861	747	355	414	569	host	gene-SERP0579
gene-SERP0144	309	357	378	665	525	341	655	788	664	369	611	824	host	gene-SERP0144
gene-FDH45_gp149	0	1	3	142994	141054	47004	388401	193998	355640	261534	333982	348488	phage	gene-FDH45_gp149
gene-SERP1109	149	121	132	264	136	172	214	153	136	89	135	144	host	gene-SERP1109
gene-SERP0773	358	32	19	309	28	26	137	22	8	39	7	7	host	gene-SERP0773
gene-SERP0234	162	413	384	552	440	429	301	565	380	127	283	302	host	gene-SERP0234
gene-SERP1985	196	108	69	242	91	126	93	88	68	28	60	52	host	narJ
gene-SERP1785	14848	4211	5166	12349	2835	4027	6873	3513	2809	2297	1324	2067	host	gene-SERP1785
gene-SERP0162	16596	52809	25331	18780	39726	58400	7300	51057	30379	2602	15320	14206	host	ctsR
gene-SERP0187	1974	3048	2402	6211	4857	2110	8848	6509	3942	5608	9152	7796	host	rpsG
gene-SERP0704	2120	7539	6450	3788	5058	5384	2942	7043	2993	741	1884	1659	host	pyc
gene-FDH45_gp106	0	0	0	37	4584	0	29129	4767	7067	59225	20641	27979	phage	gene-FDH45_gp106
gene-SERP1533	90	572	363	191	550	817	151	791	604	120	510	400	host	gene-SERP1533
gene-SERP1355	96	96	61	176	119	62	251	176	140	121	94	84	host	gene-SERP1355
gene-SERP1778	392	299	225	738	430	342	372	380	336	101	235	219	host	gene-SERP1778
gene-SERP1454	262	736	418	980	780	627	701	785	656	325	536	673	host	gene-SERP1454
gene-SERP1462	1710	3028	2344	3004	2709	4420	1705	4937	3026	961	1826	1576	host	gene-SERP1462
gene-FDH45_gp148	0	1	0	85417	44923	17045	242483	54651	126142	143276	150130	169237	phage	gene-FDH45_gp148
gene-SERP1806	1624	1827	1659	2612	2101	1430	2558	3291	1926	1340	3182	2759	host	rpsK
gene-SERP0690	12018	8348	9046	11661	6629	6833	7498	7364	5705	3209	4409	5373	host	gene-SERP0690
gene-SERP1446	955	1803	1524	5026	4049	3505	2625	5324	3338	1331	2569	2497	host	purB
gene-SERP0351	13	40	6	65	84	66	36	16	58	25	150	106	host	gene-SERP0351
gene-SERP1384	14	77	84	113	134	57	101	114	123	41	148	159	host	gene-SERP1384
gene-SERP1023	83	183	121	264	297	177	360	353	298	97	323	282	host	gene-SERP1023
gene-SERP1300	669	948	720	1666	1396	799	1903	1747	1366	898	2157	2138	host	murC
gene-SERP1601	125	564	546	207	376	703	156	386	330	124	489	345	host	gene-SERP1601
gene-SERP1996	10	42	26	37	101	34	55	130	105	27	227	205	host	gene-SERP1996
gene-FDH45_gp177	0	0	0	13	1377	1	14263	661	1859	21879	9144	14567	phage	gene-FDH45_gp177
gene-FDH45_gp139	0	0	0	11	60	0	693	41	30	481	77	32	phage	gene-FDH45_gp139
gene-SERP1049	557	1351	920	1212	967	1343	341	1160	680	136	377	358	host	recQ-2
gene-SERP1365	128	435	424	394	334	560	121	459	325	82	214	245	host	gene-SERP1365
gene-SERP1309	533	1416	1060	1868	1489	879	1913	2105	1623	553	764	1067	host	dat
gene-SERP2120	518	841	751	2520	1748	1574	413	1955	1643	114	561	431	host	gene-SERP2120
gene-SERP1182	1355	1054	1036	2230	1110	1015	1326	1710	1052	506	902	838	host	alaS
gene-SERP1970	55	24	5	78	11	18	52	9	10	10	7	7	host	gene-SERP1970
gene-SERP2077	1647	3481	3321	2866	3746	3498	3253	4564	3171	1386	3163	3140	host	gene-SERP2077
gene-SERP2395	11	24	43	37	30	23	24	40	23	19	20	30	host	bioA
gene-SERP0943	4	19	30	36	37	36	23	31	21	7	20	21	host	trpA
gene-SERP0118	30	146	141	139	170	185	41	158	123	16	85	62	host	gene-SERP0118
gene-SERP_tRNA-Asp-3	0	2	1	5	15	4	1	18	7	1	33	4	host	gene-SERP_tRNA-Asp-3
gene-SERP2504	7	8	10	25	21	27	12	31	21	12	9	17	host	gene-SERP2504
gene-SERP1575	1	2	1	8	13	4	12	16	8	2	5	12	host	gene-SERP1575
gene-SERP2244	214	407	447	435	414	384	315	566	353	162	316	345	host	gene-SERP2244
gene-SERP0553	268	1052	725	1610	2041	918	1291	2049	1958	660	2149	2146	host	spsB
gene-SERP0007	1	4	0	5	1	3	6	2	1	5	7	3	host	gene-SERP0007
gene-SERP0359	4899	4590	4149	4035	2386	2935	2107	3077	1325	1180	1486	1216	host	fruA
gene-SERP0443	22769	7529	7751	17732	4706	6379	11064	5872	3538	2774	3195	3105	host	pgk
gene-SERP0719	266	380	414	705	525	305	825	823	533	380	580	666	host	gene-SERP0719
gene-SERP0209	251	212	259	415	134	262	135	173	170	42	75	101	host	arsC-1
gene-SERP2108	5	25	20	17	45	34	16	63	48	24	97	59	host	gene-SERP2108
gene-SERP2540	893	1233	989	2657	1187	964	2206	1421	1035	951	907	947	host	gene-SERP2540
gene-SERP0298	84	442	334	828	615	482	566	696	638	250	537	662	host	gene-SERP0298
gene-SERP0588	277	1167	847	659	809	759	330	1024	451	114	349	277	host	gene-SERP0588
gene-SERP1424	1353	2076	1554	3992	1528	1981	1558	1589	1078	649	1043	1017	host	gene-SERP1424
gene-SERP_tRNA-Ser-3	8	47	16	134	315	60	182	354	306	108	476	288	host	gene-SERP_tRNA-Ser-3
gene-SERP2279	271	497	477	302	451	425	624	541	323	244	364	377	host	gene-SERP2279
gene-SERP1904	654	1619	1418	1170	1455	1510	661	1449	1057	237	877	1005	host	gene-SERP1904
gene-FDH45_gp132	0	0	0	96	138	1	6038	114	391	4620	986	1160	phage	gene-FDH45_gp132
gene-SERP0287	7724	506	423	6646	347	415	3100	412	231	887	291	313	host	gene-SERP0287
gene-SERP1520	17	8	7	34	9	6	15	4	7	4	19	13	host	gene-SERP1520
gene-SERP0651	58	134	70	2353	1173	117	1095	1440	1488	269	835	1147	host	purC
gene-FDH45_gp160	0	0	0	14	548	0	9049	536	1197	10315	3737	6492	phage	gene-FDH45_gp160
gene-SERP0388	84	358	195	518	533	289	352	671	560	165	476	385	host	gene-SERP0388
gene-SERP0440	7	3	5	16	12	10	15	5	12	2	25	8	host	gene-SERP0440
gene-SERP1688	77	268	268	1931	1735	403	1560	2145	1475	989	2415	2279	host	gene-SERP1688
gene-SERP0550	4111	7462	6236	7455	6342	6742	4610	8557	5135	1711	3019	3142	host	pgi
gene-SERP1357	502	527	408	1027	507	502	821	512	400	295	300	250	host	gene-SERP1357
gene-SERP0037	4	36	11	48	33	18	19	51	38	5	23	16	host	gene-SERP0037
gene-SERP1428	4397	196	305	12605	165	343	4658	205	188	1187	109	124	host	gene-SERP1428
gene-SERP2551	550	2501	2754	1538	1632	2703	680	2259	1469	286	856	794	host	gene-SERP2551
gene-SERP0065	1402	961	1284	2286	619	1217	725	798	617	261	194	295	host	gene-SERP0065
gene-SERP0084	647	875	905	3841	979	775	3235	1276	1131	1288	1209	1696	host	nuoF
gene-SERP1817	273	378	382	278	605	323	832	778	522	581	2286	1429	host	rpsH
gene-SERP1136	1050	929	750	1433	621	849	1045	889	649	411	418	561	host	dgkA
gene-SERP1018	126	312	71	549	245	390	361	154	247	129	203	215	host	gene-SERP1018
gene-SERP1792	10114	4273	3587	10656	5233	3503	4318	7226	3884	1995	2667	2964	host	lacD
gene-SERP2146	0	3	0	1	5	0	0	9	3	2	4	3	host	gene-SERP2146
gene-SERP0730	817	1463	1163	978	698	1936	365	616	389	155	257	265	host	sdhC
gene-SERP2216	533	882	730	620	632	574	741	917	479	411	737	970	host	gene-SERP2216
gene-SERP0425	155	159	192	954	379	295	416	555	425	236	251	375	host	gene-SERP0425
gene-SERP2199	161	213	210	310	450	162	432	710	383	229	497	419	host	gene-SERP2199
gene-SERP2143	1490	776	1052	1647	447	736	487	573	383	141	167	260	host	gene-SERP2143
gene-SERP0219	223	265	166	358	190	258	347	237	211	131	204	419	host	gene-SERP0219
gene-SERP0449	1919	1081	1236	2926	1293	1111	2198	1808	1530	1198	1301	1894	host	est
gene-SERP1761	1451	1570	1660	1100	1350	1053	721	1080	681	507	869	703	host	gene-SERP1761
gene-SERP0784	182	452	352	548	744	454	748	899	837	261	798	996	host	gene-SERP0784
gene-SERP0237	1504	1521	1296	1860	1068	1009	1197	1379	705	743	725	779	host	gene-SERP0237
gene-SERP0381	12	4	8	6	5	3	10	2	6	15	2	6	host	gene-SERP0381
gene-FDH45_gp102	0	0	0	96	1708	1	16216	183	2197	16528	8380	9479	phage	gene-FDH45_gp102
gene-SERP1698	200	625	445	276	419	394	252	541	297	135	502	375	host	thiE
gene-SERP2200	30	77	58	90	81	53	88	160	97	42	119	110	host	gene-SERP2200
gene-SERP2463	1485	1484	796	2579	933	2083	493	574	500	198	341	264	host	cas1
gene-SERP2458	246	352	250	983	508	346	755	603	420	208	356	407	host	gene-SERP2458
gene-SERP0857	498	1579	1273	734	1463	1029	823	1984	1024	333	1137	911	host	gene-SERP0857
gene-SERP0980	625	745	593	1665	817	647	1349	964	735	513	615	760	host	gene-SERP0980
gene-SERP1115	1994	2651	2567	4766	1866	3593	1449	2149	1333	621	1096	906	host	gene-SERP1115
gene-SERP1366	582	232	235	490	547	236	1045	645	498	563	799	867	host	hemG
gene-SERP2363	216	554	579	498	639	505	311	575	353	156	317	361	host	brnQ-2
gene-SERP2476	444	154	154	412	145	168	442	110	129	206	141	229	host	gene-SERP2476
gene-SERP0480	24567	26865	42987	21142	15846	34785	8376	21137	13384	1564	3059	4562	host	gene-SERP0480
gene-SERP2019	299	739	535	1421	904	743	758	1031	710	322	539	574	host	gene-SERP2019
gene-SERP0593	1	1	2	12	3	5	7	4	4	0	3	21	host	gene-SERP0593
gene-SERP0374	53	198	139	140	143	191	66	236	140	34	137	138	host	pabA
gene-SERP1044	5922	9670	8254	13229	9248	9829	7937	11603	7718	3173	4918	5376	host	gene-SERP1044
gene-SERP1185	942	585	2736	1812	2197	1055	3770	3870	2371	1934	3372	3221	host	trmU
gene-SERP0951	36	51	30	92	81	54	132	86	91	59	120	143	host	gene-SERP0951
gene-SERP1829	264	476	436	635	1324	363	1425	1874	1256	1018	3838	2762	host	rplW
gene-SERP0614	495	3587	1814	2008	2470	3807	2170	2736	2760	1078	2732	2976	host	gene-SERP0614
gene-SERP1589	18	72	57	40	60	119	22	60	69	24	78	96	host	gene-SERP1589
gene-SERP2404	331	467	459	456	463	431	309	507	360	142	281	275	host	gene-SERP2404
gene-SERP0912	11314	25293	26739	16592	16708	19143	14580	22390	11627	5936	8915	8370	host	tkt
gene-SERP2498	368	163	172	295	111	135	141	140	73	76	123	102	host	gene-SERP2498
gene-FDH45_gp175	0	0	0	6	3672	1	35523	4512	5725	87629	47068	83243	phage	gene-FDH45_gp175
gene-FDH45_gp111	0	0	0	113	2449	17	21080	1952	5211	21042	14085	20210	phage	gene-FDH45_gp111
gene-SERP0401	525	251	115	1272	215	220	1628	125	293	787	366	630	host	gene-SERP0401
